customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,issue_date
INDCUST000571,29,Employed,3.6,28750,453,4.5,42500,11836,0,2,0,Credit Card,Debt Consolidation,90000,21.62,0.412,3.13,0.211,0,2020-02-17
INDCUST000572,62,Employed,16.1,58750,701,2.8,87500,14701,0,0,0,Business Loan,Education,218750,14.44,0.25,3.723,0.278,0,2020-10-19
INDCUST000573,58,Employed,24.4,16250,627,14.6,16250,4324,1,0,0,Credit Card,Business,33750,16.63,0.266,2.077,0.136,0,2015-10-25
INDCUST000574,59,Employed,4.0,38750,543,4.8,30000,6127,0,2,0,Personal Loan,Business,137500,16.38,0.158,3.548,0.119,0,2024-09-25
INDCUST000575,48,Employed,8.9,105000,411,19.5,130000,21274,0,1,1,Business Loan,Business,218750,17.49,0.203,2.083,0.139,0,2018-10-16
INDCUST000576,27,Employed,17.2,21250,583,8.2,28750,7951,0,1,0,Personal Loan,Home Improvement,72500,18.89,0.374,3.412,0.076,0,2015-08-07
INDCUST000577,29,Employed,20.1,23750,889,15.2,32500,10418,1,0,0,Personal Loan,Business,93750,18.83,0.439,3.947,0.237,0,2017-01-07
INDCUST000578,22,Employed,5.0,30000,684,18.3,20000,14648,0,2,1,Business Loan,Debt Consolidation,107500,21.13,0.488,3.583,0.124,0,2023-10-27
INDCUST000579,28,Employed,16.2,85000,578,18.0,42500,11897,0,1,0,Business Loan,Business,256250,11.3,0.14,3.015,0.195,0,2024-06-03
INDCUST000580,48,Employed,29.8,36250,445,13.9,32500,15012,0,0,0,Credit Card,Business,136250,14.77,0.414,3.759,0.121,0,2018-07-30
INDCUST000581,51,Employed,23.0,111250,369,9.8,151250,19800,0,1,1,Business Loan,Education,328750,19.07,0.178,2.955,0.132,0,2016-10-24
INDCUST000582,37,Employed,19.3,110000,794,1.4,131250,60474,1,0,0,Credit Card,Business,277500,21.36,0.55,2.523,0.07,0,2023-07-10
INDCUST000583,31,Employed,10.6,102500,492,19.0,90000,22080,0,1,0,Credit Card,Home Improvement,240000,10.84,0.215,2.341,0.067,0,2015-01-30
INDCUST000584,62,Employed,18.1,45000,557,18.2,26250,12281,0,1,0,Personal Loan,Home Improvement,165000,18.4,0.273,3.667,0.084,0,2017-10-22
INDCUST000585,21,Employed,17.2,118750,519,10.7,152500,14266,0,1,0,Credit Card,Home Improvement,397500,14.68,0.12,3.347,0.127,0,2022-01-23
INDCUST000586,32,Employed,3.1,23750,699,18.6,25000,7713,0,0,0,Business Loan,Home Improvement,71250,11.07,0.325,3.0,0.226,0,2022-03-15
INDCUST000587,32,Employed,27.5,113750,741,2.7,170000,35820,0,2,0,Personal Loan,Business,307500,14.26,0.315,2.703,0.106,0,2022-12-07
INDCUST000588,33,Employed,23.6,13750,508,10.0,11250,5794,0,2,1,Business Loan,Home Improvement,47500,20.4,0.421,3.455,0.232,0,2023-12-13
INDCUST000589,28,Employed,25.6,13750,647,16.9,17500,7608,0,0,0,Credit Card,Business,35000,12.97,0.553,2.545,0.122,0,2020-10-07
INDCUST000590,50,Employed,11.1,116250,656,8.5,156250,33600,1,0,0,Personal Loan,Business,357500,11.6,0.289,3.075,0.177,0,2017-10-25
INDCUST000591,50,Employed,2.0,48750,439,16.1,31250,9146,0,2,0,Business Loan,Business,132500,9.17,0.188,2.718,0.155,0,2017-07-30
INDCUST000592,56,Employed,12.7,18750,350,3.8,15000,9584,0,0,0,Credit Card,Business,50000,12.2,0.511,2.667,0.199,0,2021-10-19
INDCUST000593,52,Employed,22.1,10000,493,7.0,12500,3528,0,1,0,Personal Loan,Business,27500,18.22,0.353,2.75,0.141,0,2021-09-02
INDCUST000594,44,Employed,21.6,7500,851,9.2,10000,2935,1,0,1,Credit Card,Home Improvement,22500,19.74,0.391,3.0,0.108,0,2017-04-07
INDCUST000595,40,Employed,17.3,55000,492,4.3,33750,14366,1,2,0,Personal Loan,Education,156250,18.08,0.261,2.841,0.165,0,2023-05-30
INDCUST000596,22,Employed,5.5,33750,861,15.2,33750,5569,0,2,0,Business Loan,Business,67500,9.59,0.165,2.0,0.111,0,2023-08-07
INDCUST000597,32,Employed,16.5,77500,664,4.5,82500,13242,0,0,0,Personal Loan,Debt Consolidation,182500,17.77,0.171,2.355,0.173,0,2017-03-20
INDCUST000598,34,Employed,22.5,8750,362,3.0,12500,3400,0,2,0,Personal Loan,Education,16250,9.5,0.389,1.857,0.046,0,2023-06-15
INDCUST000599,41,Employed,9.8,42500,703,14.0,32500,21242,0,1,0,Business Loan,Business,117500,13.01,0.5,2.765,0.208,0,2016-06-18
INDCUST000600,33,Employed,1.1,61250,758,5.8,73750,33527,0,2,0,Business Loan,Business,210000,10.63,0.547,3.429,0.169,0,2024-02-11
INDCUST000601,40,Employed,14.4,52500,396,4.4,53750,22958,0,2,1,Credit Card,Debt Consolidation,121250,17.46,0.437,2.31,0.144,0,2016-03-13
INDCUST000602,26,Employed,16.1,66250,828,18.0,72500,26544,0,1,0,Personal Loan,Business,132500,19.87,0.401,2.0,0.041,0,2018-12-17
INDCUST000603,59,Employed,28.2,46250,709,10.2,27500,7274,0,0,0,Personal Loan,Home Improvement,125000,11.77,0.157,2.703,0.119,0,2020-07-28
INDCUST000604,42,Employed,21.5,70000,528,17.9,90000,22927,0,2,0,Credit Card,Debt Consolidation,218750,10.25,0.328,3.125,0.072,0,2020-05-20
INDCUST000605,57,Employed,8.8,53750,623,13.8,56250,7434,0,1,1,Business Loan,Education,200000,19.92,0.138,3.721,0.175,0,2019-05-06
INDCUST000606,33,Employed,19.9,88750,599,6.7,85000,43974,0,0,0,Business Loan,Home Improvement,306250,12.57,0.495,3.451,0.13,0,2017-12-03
INDCUST000607,22,Employed,4.2,67500,622,17.5,81250,32296,0,1,0,Personal Loan,Debt Consolidation,158750,20.96,0.478,2.352,0.16,0,2021-07-18
INDCUST000608,38,Employed,16.2,75000,385,8.3,92500,15975,1,0,0,Credit Card,Home Improvement,163750,11.95,0.213,2.183,0.148,0,2016-11-19
INDCUST000609,54,Employed,17.2,51250,579,13.2,25000,9044,0,1,0,Credit Card,Business,156250,14.75,0.176,3.049,0.09,0,2018-09-28
INDCUST000610,36,Employed,15.4,103750,846,8.6,152500,26119,1,2,0,Credit Card,Education,223750,16.94,0.252,2.157,0.065,0,2016-02-16
INDCUST000611,39,Employed,14.2,101250,449,6.5,111250,43500,0,1,0,Business Loan,Business,298750,18.93,0.43,2.951,0.231,0,2019-07-04
INDCUST000612,54,Employed,19.0,90000,666,1.4,72500,11248,0,2,0,Personal Loan,Business,311250,18.92,0.125,3.458,0.104,0,2020-08-18
INDCUST000613,59,Employed,20.7,90000,380,7.0,77500,46070,0,1,0,Business Loan,Business,218750,18.02,0.512,2.431,0.083,0,2016-10-28
INDCUST000614,57,Employed,25.8,43750,589,3.3,33750,13421,0,1,1,Personal Loan,Home Improvement,101250,15.39,0.307,2.314,0.177,0,2019-08-21
INDCUST000615,49,Employed,23.3,77500,845,1.8,50000,39022,0,2,0,Personal Loan,Home Improvement,243750,19.47,0.504,3.145,0.229,0,2020-04-17
INDCUST000616,29,Employed,10.4,65000,401,11.6,80000,8901,0,2,0,Business Loan,Home Improvement,216250,17.62,0.137,3.327,0.201,0,2017-08-12
INDCUST000617,43,Employed,16.7,56250,766,4.4,82500,22972,0,0,1,Personal Loan,Education,181250,13.34,0.408,3.222,0.218,0,2018-10-23
INDCUST000618,55,Employed,21.4,67500,522,2.8,71250,31310,0,1,0,Business Loan,Debt Consolidation,188750,9.71,0.464,2.796,0.196,0,2015-04-15
INDCUST000619,26,Employed,1.3,25000,834,16.4,37500,13386,0,2,0,Personal Loan,Education,86250,16.94,0.535,3.45,0.094,0,2023-05-19
INDCUST000620,46,Employed,21.6,111250,588,15.9,56250,60888,0,0,0,Business Loan,Business,317500,13.38,0.547,2.854,0.066,0,2019-10-02
INDCUST000621,54,Employed,21.4,62500,570,4.0,88750,17999,0,0,0,Personal Loan,Home Improvement,132500,19.73,0.288,2.12,0.095,0,2019-07-12
INDCUST000622,64,Employed,29.2,61250,860,9.0,70000,17027,0,0,0,Business Loan,Business,220000,11.79,0.278,3.592,0.1,0,2019-06-18
INDCUST000623,58,Employed,1.9,66250,655,14.2,48750,22978,0,2,0,Credit Card,Education,240000,9.83,0.347,3.623,0.203,0,2020-03-31
INDCUST000624,38,Employed,12.7,106250,457,4.5,65000,33691,1,2,0,Personal Loan,Business,346250,13.91,0.317,3.259,0.147,0,2024-11-09
INDCUST000625,46,Employed,1.1,8750,863,19.5,7500,4477,0,1,0,Business Loan,Business,26250,17.94,0.512,3.0,0.064,0,2021-10-10
INDCUST000626,47,Employed,15.3,73750,742,7.1,100000,33130,1,0,0,Credit Card,Home Improvement,236250,17.95,0.449,3.203,0.124,0,2017-07-19
INDCUST000627,23,Employed,28.9,43750,798,14.3,45000,4745,0,1,0,Personal Loan,Education,166250,20.95,0.108,3.8,0.209,0,2022-09-14
INDCUST000628,52,Employed,20.4,96250,552,9.4,82500,55152,0,0,0,Credit Card,Debt Consolidation,236250,21.66,0.573,2.455,0.05,0,2017-02-22
INDCUST000629,32,Employed,25.2,56250,418,4.7,53750,6565,0,1,0,Business Loan,Education,156250,9.24,0.117,2.778,0.164,0,2016-10-28
INDCUST000630,21,Employed,24.4,113750,419,7.9,122500,37280,1,0,0,Personal Loan,Debt Consolidation,277500,13.19,0.328,2.44,0.098,0,2019-01-09
INDCUST000631,62,Employed,25.3,112500,668,14.4,58750,30810,0,0,0,Business Loan,Education,373750,18.04,0.274,3.322,0.11,0,2015-08-10
INDCUST000632,54,Employed,13.5,111250,608,18.4,146250,27168,0,2,0,Business Loan,Debt Consolidation,365000,14.76,0.244,3.281,0.087,0,2022-07-17
INDCUST000633,61,Employed,6.3,81250,342,17.8,91250,12453,1,0,0,Personal Loan,Home Improvement,172500,10.47,0.153,2.123,0.124,0,2018-04-18
INDCUST000634,43,Employed,14.3,101250,817,1.8,135000,14364,0,0,0,Business Loan,Business,225000,14.74,0.142,2.222,0.077,0,2017-09-02
INDCUST000635,44,Employed,19.7,105000,476,9.5,93750,53849,0,1,0,Personal Loan,Debt Consolidation,373750,10.84,0.513,3.56,0.141,0,2015-07-22
INDCUST000636,62,Employed,14.3,66250,881,7.5,50000,16224,0,1,0,Business Loan,Business,250000,9.75,0.245,3.774,0.092,0,2016-02-29
INDCUST000637,38,Employed,29.9,51250,838,6.0,33750,19726,0,0,0,Business Loan,Debt Consolidation,195000,16.15,0.385,3.805,0.237,0,2023-11-08
INDCUST000638,32,Employed,11.1,86250,406,8.9,66250,45868,0,2,0,Credit Card,Home Improvement,342500,20.77,0.532,3.971,0.081,0,2024-08-23
INDCUST000639,38,Employed,21.4,65000,778,19.3,72500,31098,0,1,0,Credit Card,Education,243750,15.15,0.478,3.75,0.17,0,2017-10-01
INDCUST000640,57,Employed,25.4,25000,799,3.6,13750,12475,0,0,0,Credit Card,Home Improvement,92500,13.89,0.499,3.7,0.205,0,2024-05-21
INDCUST000641,50,Employed,2.8,57500,716,2.7,56250,8338,0,0,0,Credit Card,Debt Consolidation,222500,16.61,0.145,3.87,0.296,0,2019-11-14
INDCUST000642,33,Employed,28.9,88750,756,11.6,67500,52952,0,1,0,Business Loan,Home Improvement,251250,12.14,0.597,2.831,0.117,0,2021-04-20
INDCUST000643,22,Employed,19.8,116250,743,8.2,170000,69380,0,2,0,Credit Card,Education,251250,13.01,0.597,2.161,0.07,0,2022-07-04
INDCUST000644,32,Employed,26.1,67500,731,6.6,53750,26866,0,1,0,Personal Loan,Home Improvement,242500,21.8,0.398,3.593,0.192,0,2015-11-26
INDCUST000645,56,Employed,9.4,51250,833,18.3,42500,30276,0,2,0,Personal Loan,Education,106250,16.98,0.591,2.073,0.105,0,2018-08-04
INDCUST000646,61,Employed,0.7,61250,470,1.1,60000,15149,0,2,1,Personal Loan,Education,142500,20.7,0.247,2.327,0.097,0,2022-02-26
INDCUST000647,30,Employed,18.6,67500,734,7.3,93750,28016,1,1,1,Personal Loan,Home Improvement,265000,19.86,0.415,3.926,0.293,0,2022-03-16
INDCUST000648,31,Employed,18.1,37500,620,14.5,45000,9812,1,0,0,Personal Loan,Home Improvement,120000,18.03,0.262,3.2,0.174,0,2020-03-10
INDCUST000649,33,Employed,24.0,85000,812,5.3,80000,45116,1,2,0,Personal Loan,Debt Consolidation,180000,19.77,0.531,2.118,0.157,0,2024-04-01
INDCUST000650,28,Employed,8.7,63750,459,18.2,85000,7893,0,0,0,Personal Loan,Home Improvement,175000,16.73,0.124,2.745,0.158,0,2016-09-21
INDCUST000651,21,Employed,11.0,122500,704,2.8,61250,46948,0,1,0,Business Loan,Debt Consolidation,407500,21.01,0.383,3.327,0.246,0,2021-01-10
INDCUST000652,60,Employed,1.6,20000,391,3.4,8750,8392,1,1,0,Credit Card,Education,51250,13.25,0.42,2.562,0.073,0,2017-11-25
INDCUST000653,23,Employed,28.8,100000,421,6.6,110000,33002,1,1,0,Credit Card,Business,363750,15.66,0.33,3.638,0.229,0,2017-11-07
INDCUST000654,32,Employed,7.3,36250,796,7.3,52500,18774,0,0,0,Credit Card,Education,83750,18.51,0.518,2.31,0.155,0,2015-07-28
INDCUST000655,59,Employed,13.4,115000,607,13.5,111250,55202,0,1,0,Credit Card,Business,378750,16.1,0.48,3.293,0.085,0,2021-02-06
INDCUST000656,44,Employed,13.8,118750,376,7.3,105000,13833,0,0,0,Credit Card,Education,255000,15.97,0.116,2.147,0.057,0,2018-11-27
INDCUST000657,31,Employed,11.8,46250,424,9.1,51250,25086,1,1,1,Personal Loan,Business,106250,14.32,0.542,2.297,0.082,0,2020-06-17
INDCUST000658,49,Employed,20.4,88750,442,14.2,88750,9416,0,0,0,Credit Card,Home Improvement,260000,18.36,0.106,2.93,0.154,0,2020-03-31
INDCUST000659,55,Employed,14.2,70000,448,7.8,85000,10949,0,0,0,Personal Loan,Debt Consolidation,220000,15.05,0.156,3.143,0.175,0,2021-04-10
INDCUST000660,47,Employed,27.2,15000,638,14.8,18750,5798,0,2,0,Credit Card,Home Improvement,33750,12.37,0.387,2.25,0.086,0,2017-11-11
INDCUST000661,26,Employed,16.2,20000,710,19.0,20000,2778,1,2,0,Personal Loan,Education,70000,11.46,0.139,3.5,0.087,0,2018-08-14
INDCUST000662,30,Employed,11.6,20000,641,10.8,17500,4577,1,1,0,Credit Card,Business,60000,14.99,0.229,3.0,0.211,0,2019-01-15
INDCUST000663,37,Employed,23.7,66250,348,2.6,76250,38932,0,0,0,Business Loan,Education,252500,10.46,0.588,3.811,0.112,0,2015-11-17
INDCUST000664,54,Employed,0.7,113750,519,13.4,131250,11948,0,1,0,Personal Loan,Home Improvement,248750,20.64,0.105,2.187,0.158,0,2022-05-21
INDCUST000665,22,Employed,21.2,117500,517,3.7,83750,63358,0,1,0,Credit Card,Education,437500,21.53,0.539,3.723,0.098,0,2021-06-04
INDCUST000666,28,Employed,28.7,73750,375,4.0,60000,36987,0,2,1,Credit Card,Business,280000,15.15,0.502,3.797,0.095,0,2022-02-16
INDCUST000667,52,Employed,1.3,13750,426,6.8,17500,6996,0,2,0,Credit Card,Home Improvement,42500,16.51,0.509,3.091,0.184,0,2022-04-23
INDCUST000668,36,Employed,5.6,38750,785,18.2,52500,10371,0,2,0,Credit Card,Home Improvement,143750,10.64,0.268,3.71,0.176,0,2016-05-15
INDCUST000669,56,Employed,24.5,27500,373,2.6,17500,6146,0,2,0,Business Loan,Business,107500,9.65,0.223,3.909,0.107,0,2021-05-27
INDCUST000670,55,Employed,15.0,75000,476,10.5,68750,37939,0,1,0,Business Loan,Education,251250,11.35,0.506,3.35,0.152,0,2021-07-28
INDCUST000671,24,Employed,16.6,25000,320,3.8,26250,6310,0,0,1,Business Loan,Education,70000,17.1,0.252,2.8,0.218,0,2021-04-21
INDCUST000672,38,Employed,17.9,90000,657,2.9,110000,20517,1,2,0,Business Loan,Business,286250,15.32,0.228,3.181,0.21,0,2023-04-25
INDCUST000673,47,Employed,12.7,6250,868,1.6,3750,881,1,1,0,Personal Loan,Education,23750,9.55,0.141,3.8,0.242,0,2022-09-14
INDCUST000674,51,Employed,30.0,72500,345,14.0,68750,16597,0,0,0,Credit Card,Business,173750,18.56,0.229,2.397,0.072,0,2022-08-15
INDCUST000675,58,Employed,25.3,2500,472,9.4,0,586,0,0,0,Credit Card,Education,3750,16.9,0.234,1.5,0.057,0,2023-07-08
INDCUST000676,38,Employed,20.0,57500,613,17.8,37500,7599,0,2,0,Personal Loan,Home Improvement,118750,9.71,0.132,2.065,0.121,0,2015-06-14
INDCUST000677,24,Employed,6.6,57500,769,12.4,43750,6182,0,2,0,Credit Card,Home Improvement,160000,12.23,0.108,2.783,0.133,0,2023-03-03
INDCUST000678,42,Employed,19.0,81250,741,19.8,98750,25673,0,1,0,Personal Loan,Debt Consolidation,288750,11.91,0.316,3.554,0.265,0,2021-01-28
INDCUST000679,41,Employed,25.9,55000,889,9.1,73750,26890,0,1,0,Personal Loan,Business,207500,16.89,0.489,3.773,0.205,0,2016-10-24
INDCUST000680,22,Employed,18.2,11250,683,19.5,5000,5273,0,0,0,Business Loan,Home Improvement,45000,11.89,0.469,4.0,0.219,0,2015-07-17
INDCUST000681,24,Employed,27.7,40000,780,2.9,35000,14925,0,1,0,Personal Loan,Home Improvement,92500,17.65,0.373,2.312,0.135,0,2021-11-11
INDCUST000682,38,Employed,20.6,7500,538,8.6,3750,3025,0,1,1,Business Loan,Debt Consolidation,13750,10.43,0.403,1.833,0.052,0,2023-07-21
INDCUST000683,62,Employed,2.7,65000,721,14.6,45000,24233,0,1,0,Business Loan,Debt Consolidation,157500,20.27,0.373,2.423,0.175,0,2018-12-01
INDCUST000684,28,Employed,1.1,80000,467,6.9,40000,26812,0,1,0,Business Loan,Debt Consolidation,190000,18.26,0.335,2.375,0.134,0,2017-08-25
INDCUST000685,55,Employed,29.3,12500,551,12.0,11250,5642,0,2,1,Business Loan,Business,31250,16.94,0.451,2.5,0.057,0,2015-05-21
INDCUST000686,49,Employed,19.1,85000,803,16.1,82500,43554,0,0,0,Business Loan,Debt Consolidation,185000,16.57,0.512,2.176,0.161,0,2022-01-17
INDCUST000687,35,Employed,15.3,37500,361,19.7,22500,16859,0,2,0,Business Loan,Home Improvement,105000,15.35,0.45,2.8,0.082,0,2019-10-02
INDCUST000688,23,Employed,2.7,108750,708,11.8,116250,34307,0,1,0,Personal Loan,Education,383750,16.09,0.315,3.529,0.144,0,2015-04-24
INDCUST000689,37,Employed,23.9,110000,766,8.3,163750,15346,0,2,0,Credit Card,Education,261250,21.15,0.14,2.375,0.116,0,2021-05-05
INDCUST000690,44,Employed,27.1,48750,464,1.1,63750,12467,0,1,0,Credit Card,Education,143750,20.7,0.256,2.949,0.228,0,2015-05-13
INDCUST000691,64,Employed,8.9,21250,517,14.8,20000,2569,0,2,0,Personal Loan,Education,53750,9.61,0.121,2.529,0.079,0,2024-02-29
INDCUST000692,39,Employed,20.5,11250,747,19.3,7500,2251,0,2,0,Personal Loan,Home Improvement,28750,14.3,0.2,2.556,0.065,0,2019-10-09
INDCUST000693,51,Employed,18.3,90000,596,10.8,72500,46338,0,1,1,Business Loan,Debt Consolidation,308750,15.95,0.515,3.431,0.255,0,2023-07-25
INDCUST000694,29,Employed,25.3,115000,783,11.0,155000,24751,0,0,0,Business Loan,Home Improvement,317500,15.72,0.215,2.761,0.21,0,2020-11-01
INDCUST000695,35,Employed,22.8,71250,335,5.8,88750,15631,0,2,0,Personal Loan,Home Improvement,242500,21.87,0.219,3.404,0.106,0,2015-10-06
INDCUST000696,57,Employed,8.6,13750,889,4.4,6250,7445,0,2,0,Business Loan,Debt Consolidation,33750,12.4,0.541,2.455,0.161,0,2015-08-05
INDCUST000697,49,Employed,25.6,13750,874,12.6,11250,5196,0,0,0,Credit Card,Business,27500,12.39,0.378,2.0,0.151,0,2017-04-04
INDCUST000698,54,Employed,6.1,75000,394,12.6,56250,26609,0,1,0,Personal Loan,Education,298750,9.44,0.355,3.983,0.242,0,2019-11-02
INDCUST000699,47,Employed,17.0,101250,420,6.3,125000,10838,0,1,0,Personal Loan,Debt Consolidation,356250,13.46,0.107,3.519,0.191,0,2021-12-17
INDCUST000700,57,Employed,28.0,81250,848,2.6,55000,31561,0,2,0,Personal Loan,Home Improvement,313750,11.52,0.388,3.862,0.175,0,2024-09-05
INDCUST000701,41,Employed,7.5,95000,788,11.2,73750,30636,0,1,0,Business Loan,Home Improvement,223750,18.31,0.322,2.355,0.13,0,2023-07-07
INDCUST000702,63,Employed,13.9,27500,509,13.3,36250,13960,0,2,0,Credit Card,Home Improvement,61250,11.9,0.508,2.227,0.061,0,2016-03-21
INDCUST000703,36,Employed,17.0,78750,899,4.6,83750,18320,0,1,0,Credit Card,Debt Consolidation,298750,19.56,0.233,3.794,0.188,0,2022-08-19
INDCUST000704,55,Employed,8.9,83750,466,2.0,82500,34295,0,2,0,Credit Card,Education,197500,15.66,0.409,2.358,0.156,0,2016-06-01
INDCUST000705,27,Employed,2.7,16250,595,18.4,18750,6197,1,2,0,Business Loan,Debt Consolidation,53750,18.64,0.381,3.308,0.117,0,2024-04-04
INDCUST000706,28,Employed,24.7,35000,322,19.2,26250,15493,0,0,0,Personal Loan,Home Improvement,83750,19.02,0.443,2.393,0.073,0,2016-06-05
INDCUST000707,62,Employed,19.1,87500,691,4.6,48750,47147,0,1,0,Business Loan,Home Improvement,236250,17.7,0.539,2.7,0.125,0,2024-03-12
INDCUST000708,49,Employed,21.8,110000,379,11.1,121250,56505,1,0,0,Credit Card,Education,333750,10.02,0.514,3.034,0.068,0,2023-03-05
INDCUST000709,34,Employed,20.3,111250,531,3.5,67500,31409,0,2,0,Business Loan,Education,322500,18.09,0.282,2.899,0.066,0,2022-08-27
INDCUST000710,51,Employed,2.1,87500,631,15.2,125000,46669,1,1,0,Business Loan,Home Improvement,272500,9.32,0.533,3.114,0.147,0,2022-09-13
INDCUST000711,29,Employed,8.2,86250,330,9.1,56250,32348,0,1,1,Personal Loan,Debt Consolidation,232500,9.74,0.375,2.696,0.098,0,2015-03-22
INDCUST000712,36,Employed,17.5,115000,383,11.2,71250,60431,0,0,0,Business Loan,Home Improvement,365000,10.81,0.525,3.174,0.079,0,2019-01-21
INDCUST000713,40,Employed,2.0,76250,678,8.1,68750,36470,1,1,0,Business Loan,Debt Consolidation,246250,12.57,0.478,3.23,0.167,0,2022-03-19
INDCUST000714,46,Employed,14.3,55000,894,7.7,30000,9317,0,0,0,Personal Loan,Business,183750,20.6,0.169,3.341,0.189,0,2021-06-15
INDCUST000715,24,Employed,27.3,123750,567,17.3,67500,32397,0,1,0,Business Loan,Debt Consolidation,283750,12.49,0.262,2.293,0.063,0,2022-12-19
INDCUST000716,27,Employed,22.5,48750,708,10.1,65000,15274,0,1,0,Credit Card,Education,175000,20.26,0.313,3.59,0.146,0,2020-08-27
INDCUST000717,49,Employed,21.9,85000,433,2.0,78750,19418,0,0,0,Personal Loan,Education,265000,20.35,0.228,3.118,0.144,0,2018-03-06
INDCUST000718,34,Employed,6.6,45000,302,19.4,51250,17973,0,0,0,Credit Card,Education,108750,21.42,0.399,2.417,0.057,0,2024-11-24
INDCUST000719,42,Employed,11.0,8750,736,4.7,5000,1421,0,0,0,Personal Loan,Education,32500,16.89,0.162,3.714,0.24,0,2022-02-10
INDCUST000720,58,Employed,1.7,50000,323,14.0,51250,5977,0,1,0,Credit Card,Home Improvement,106250,16.38,0.12,2.125,0.087,0,2021-12-03
INDCUST000721,25,Employed,26.6,22500,670,1.8,27500,5228,0,1,1,Personal Loan,Home Improvement,51250,21.92,0.232,2.278,0.089,0,2019-06-10
INDCUST000722,56,Employed,23.3,70000,609,13.4,61250,34377,0,0,0,Personal Loan,Home Improvement,262500,12.7,0.491,3.75,0.18,0,2015-06-05
INDCUST000723,23,Employed,28.5,85000,349,2.0,117500,31437,0,2,0,Business Loan,Debt Consolidation,302500,20.87,0.37,3.559,0.128,0,2015-11-17
INDCUST000724,43,Employed,21.7,7500,319,18.0,7500,4321,0,0,0,Personal Loan,Debt Consolidation,18750,9.57,0.576,2.5,0.053,0,2016-03-03
INDCUST000725,29,Employed,28.9,52500,391,5.4,32500,9619,0,2,0,Credit Card,Business,202500,16.75,0.183,3.857,0.224,0,2024-11-14
INDCUST000726,62,Employed,23.2,62500,755,19.9,32500,9998,0,2,1,Credit Card,Business,233750,9.43,0.16,3.74,0.268,0,2017-12-21
INDCUST000727,37,Employed,10.1,51250,354,5.7,43750,29375,0,0,1,Personal Loan,Education,152500,17.52,0.573,2.976,0.126,0,2022-03-02
INDCUST000728,51,Employed,13.5,27500,877,8.4,38750,3382,1,2,0,Personal Loan,Business,110000,20.33,0.123,4.0,0.098,0,2024-06-29
INDCUST000729,62,Employed,15.7,42500,312,15.8,37500,9819,0,1,0,Personal Loan,Education,107500,10.22,0.231,2.529,0.056,0,2023-08-28
INDCUST000730,34,Employed,17.1,88750,746,19.3,100000,42258,1,1,0,Credit Card,Debt Consolidation,198750,20.16,0.476,2.239,0.173,0,2017-03-07
INDCUST000731,27,Employed,6.8,72500,313,5.4,78750,26257,0,0,0,Business Loan,Debt Consolidation,245000,19.59,0.362,3.379,0.112,0,2024-04-05
INDCUST000732,43,Employed,28.3,42500,857,7.8,23750,17232,0,0,0,Credit Card,Home Improvement,161250,15.39,0.405,3.794,0.123,0,2018-11-07
INDCUST000733,61,Employed,3.2,96250,504,2.2,57500,25763,1,1,0,Business Loan,Home Improvement,228750,11.39,0.268,2.377,0.087,0,2017-04-16
